customer_id,signup_date,region,acquisition_channel,age_group,preferred_payment_type,customer_segment,device_type,email_opt_in,churned_flag,total_orders,first_purchase_value,is_returning_flag,true_clv
CUST10319,2021-03-27,East,organic,18-25,COD,Platinum,mobile,False,False,2,2500.84,True,22554.1
CUST10320,2021-11-27,South,organic,26-35,card,Platinum,mobile,False,True,2,808.98,True,27507.35
CUST10321,2023-12-08,West,referral,18-25,UPI,Silver,desktop,False,True,4,794.91,True,13028.99
CUST10322,2023-12-22,South,paid_ads,18-25,COD,Silver,mobile,True,True,0,1020.77,False,18197.06
CUST10323,2022-06-16,East,referral,60+,card,Silver,mobile,True,True,6,760.69,True,20188.84
CUST10324,2023-10-26,Central,paid_ads,26-35,wallet,Silver,mobile,True,False,7,839.38,True,19368.57
CUST10325,2022-07-03,West,organic,46-60,netbanking,bronze ,desktop,True,True,6,661.38,True,19831.71
CUST10326,2021-05-18,Central,social,18-25,UPI,Silver,desktop,False,True,4,1857.25,True,17760.98
CUST10327,2023-08-09,South,referral,26-35,COD,Bronze,desktop,False,False,2,591.5,True,22477.08
CUST10328,2022-03-31,East,social,,COD,Bronze,mobile,True,False,3,809.83,True,22773.96
CUST10329,2022-11-02,East,paid_ads,60+,COD,Platinum,mobile,True,False,8,1535.81,True,26355.37
CUST10330,2022-12-12,East,paid_ads,36-45,UPI,Bronze,mobile,True,True,4,882.8,True,24789.59
CUST10331,2021-12-04,West,referral,46-60,card,Silver,mobile,True,True,3,1870.38,True,19180.44
CUST10332,2023-03-15,North,email,18-25,UPI,Silver,mobile,True,False,8,840.61,True,31162.59
CUST10333,2022-07-03,East,paid_ads,26-35,COD,Silver,mobile,True,False,9,372.31,True,26832.22
CUST10334,2022-02-06,North,referral,46-60,card,Gold,desktop,False,True,2,997.89,True,21913.24
CUST10335,2021-11-23,West,paid_ads,,UPI,Gold,desktop,False,False,5,1085.76,True,19300.69
CUST10336,2023-03-29,Central,email,18-25,UPI,Bronze,mobile,False,True,2,1427.35,True,19478.6
CUST10337,2021-10-01,North,organic,18-25,UPI,Silver,desktop,True,False,2,851.26,True,17764.33
CUST10338,2021-05-16,East,paid_ads,36-45,COD,Bronze,desktop,False,True,2,1184.73,True,17281.37
CUST10339,2023-08-24,East,paid_ads,18-25,netbanking,Platinum,mobile,True,False,7,276.33,True,25280.0
CUST10340,2021-12-30,Central,social,26-35,card,Bronze,mobile,False,True,2,973.17,True,16238.42
CUST10341,2022-12-03,North,social,18-25,card,Gold,mobile,False,False,2,820.56,True,22361.17
CUST10342,2023-02-24,East,social,18-25,wallet,Gold,desktop,True,True,5,730.61,True,22367.4
CUST10343,2023-07-07,Central,social,26-35,card,GOLD,mobile,False,True,6,1265.99,True,24170.33
CUST10344,2022-11-17,East,paid_ads,18-25,card,SILVER,mobile,True,True,14,515.94,True,22593.21
CUST10345,2023-02-15,Central,organic,36-45,UPI,Silver,mobile,True,True,2,1266.99,False,17010.08
CUST10346,2023-07-06,South,social,18-25,UPI,Silver,desktop,True,False,3,397.77,True,18513.63
CUST10347,2023-10-30,Northeast,paid_ads,36-45,wallet,Bronze,tablet,True,True,2,785.68,True,12972.44
CUST10348,2021-02-21,North,organic,26-35,card,Bronze,mobile,True,True,6,269.53,True,15862.34
CUST10349,2023-03-25,North,organic,26-35,UPI,Gold,desktop,False,True,7,1024.08,True,25670.7
CUST10350,2021-07-10,East,paid_ads,36-45,wallet,Silver,desktop,False,True,1,668.47,False,16377.36
CUST10351,2023-09-03,East,paid_ads,,card,Platinum,desktop,False,False,1,906.88,False,18222.39
CUST10352,2021-02-23,West,referral,18-25,UPI,BRONZE,desktop,True,True,3,1017.86,True,25168.61
CUST10353,2021-09-28,South,referral,26-35,card,Bronze,tablet,False,True,8,768.62,True,20746.04
CUST10354,2021-07-30,South,organic,26-35,wallet,Silver,desktop,False,False,5,432.06,True,18697.82
CUST10355,2022-10-23,Central,paid_ads,18-25,card,Bronze,mobile,False,False,2,606.85,True,13824.86
CUST10356,2021-01-05,South,email,36-45,COD,Gold,mobile,True,True,7,291.68,True,25961.47
CUST10357,2021-01-19,Central,social,26-35,COD,Bronze,mobile,False,False,6,401.32,True,18114.08
CUST10358,2022-07-07,West,social,18-25,UPI,Silver,desktop,True,True,2,629.22,True,22747.54
CUST10359,2023-11-30,North,organic,18-25,netbanking,Bronze,mobile,True,False,2,751.52,True,19108.7
CUST10360,2022-08-02,West,email,18-25,UPI,Silver,desktop,True,True,4,647.54,True,17746.8
CUST10361,2022-05-04,Central,social,26-35,UPI,Silver,desktop,True,True,4,387.07,True,22616.94
CUST10362,2022-12-22,Central,paid_ads,26-35,card,Silver,mobile,True,True,4,326.68,True,22595.64
CUST10363,2022-08-28,North,referral,18-25,wallet,Platinum,mobile,True,True,6,599.33,True,25742.24
CUST10364,2022-02-26,East,paid_ads,26-35,UPI,Silver,mobile,False,False,6,765.51,True,20450.86
CUST10365,2022-10-07,Central,referral,18-25,netbanking,Silver,mobile,True,False,5,1163.91,True,26085.81
CUST10366,2021-01-04,West,social,60+,COD,Silver,mobile,True,False,3,328.62,True,21364.77
CUST10367,2021-09-25,South,paid_ads,36-45,UPI,Gold,mobile,False,True,7,1279.62,True,24590.32
CUST10368,2023-01-08,South,organic,46-60,UPI,platinum ,mobile,True,False,8,2257.22,True,31957.72
CUST10369,2022-01-09,West,paid_ads,26-35,card,Bronze,tablet,True,True,4,1483.52,True,19818.8
CUST10370,2021-03-01,Central,social,18-25,card,Gold,mobile,False,False,6,1479.09,True,27128.58
CUST10371,2021-05-17,Central,social,26-35,card,Bronze,mobile,True,True,6,891.11,True,26685.24
CUST10372,2023-08-07,Central,paid_ads,26-35,UPI,bronze ,desktop,True,True,5,1078.26,True,21641.92
CUST10373,2021-12-27,South,email,36-45,card,Gold,mobile,True,True,4,721.02,True,27021.25
CUST10374,2021-01-25,West,organic,46-60,COD,Silver,mobile,True,True,3,430.16,True,26956.93
CUST10375,2023-03-10,North,organic,26-35,netbanking,Gold,mobile,True,False,3,1369.66,True,25746.79
CUST10376,2022-08-04,North,organic,18-25,card,Silver,mobile,True,True,8,1404.07,True,21210.44
CUST10377,2022-05-10,North,social,36-45,wallet,Bronze,mobile,True,True,3,428.35,True,20511.98
CUST10378,2023-09-07,Northeast,social,18-25,UPI,Silver,mobile,True,True,4,1331.95,True,18043.08
CUST10379,2021-12-10,North,social,46-60,UPI,Silver,mobile,True,True,6,328.88,True,25776.39
CUST10380,2022-09-19,East,social,36-45,wallet,Bronze,mobile,True,False,1,590.61,False,12478.11
CUST10381,2023-03-27,East,paid_ads,46-60,UPI,SILVER,desktop,False,True,0,443.69,False,16953.41
CUST10382,2022-10-29,South,paid_ads,18-25,wallet,Silver,mobile,True,False,5,2378.7,True,16833.96
CUST10383,2021-08-16,East,referral,18-25,card,Bronze,desktop,True,True,7,761.07,True,24065.53
CUST10384,2023-01-17,North,paid_ads,26-35,card,Gold,mobile,False,False,12,471.77,True,23057.9
CUST10385,2023-03-26,East,referral,26-35,COD,Silver,desktop,True,False,5,803.82,True,24220.02
CUST10386,2021-05-15,East,organic,46-60,netbanking,Bronze,mobile,True,False,3,765.14,True,15373.47
CUST10387,2021-07-01,Central,paid_ads,26-35,UPI,Silver,mobile,True,True,4,1123.94,True,23315.9
CUST10388,2023-01-10,West,paid_ads,26-35,card, Bronze,mobile,True,False,3,755.76,True,13495.63
CUST10389,2021-05-11,Central,organic,18-25,UPI,Gold,mobile,True,True,15,1046.47,True,27272.41
CUST10390,2023-08-22,South,email,36-45,UPI,Silver,mobile,True,True,3,2004.8,True,19209.61
CUST10391,2021-04-30,North,organic,26-35,wallet,Bronze,mobile,False,True,6,374.74,True,18527.97
CUST10392,2023-12-03,East,email,26-35,UPI,Silver,desktop,True,True,0,491.51,False,14795.21
CUST10393,2023-01-06,Northeast,organic,26-35,COD,Bronze,mobile,False,True,2,3256.94,True,20151.44
CUST10394,2022-05-01,South,social,36-45,netbanking,Platinum,tablet,True,False,6,1449.96,True,23886.94
CUST10395,2021-10-21,North,referral,46-60,netbanking,Bronze,mobile,False,True,6,986.29,True,18572.03
CUST10396,2022-01-13,Northeast,organic,18-25,netbanking,Bronze,mobile,True,True,4,1675.4,True,17716.39
CUST10397,2023-03-31,Northeast,organic,26-35,card,Platinum,desktop,False,False,1,550.47,False,24956.46
CUST10398,2023-04-05,North,paid_ads,36-45,card,Platinum,desktop,True,True,3,1180.55,True,21650.65
CUST10399,2021-08-17,Central,social,36-45,wallet,Bronze,desktop,True,True,4,1566.87,True,26238.2
CUST10400,2022-08-18,East,organic,26-35,UPI,Silver,mobile,False,True,3,540.9,True,20217.58
CUST10401,2023-12-24,East,organic,26-35,netbanking,Platinum,desktop,True,False,5,1293.44,True,28188.64
CUST10402,2021-10-09,East,social,36-45,card,Bronze,mobile,True,False,2,1010.04,True,13055.98
CUST10403,2023-01-30,Northeast,referral,26-35,UPI,Gold,mobile,True,True,2,383.55,True,23250.38
CUST10404,2021-07-08,South,paid_ads,26-35,wallet,Silver,mobile,False,False,7,757.18,True,24943.98
CUST10405,2023-07-03,Central,organic,18-25,UPI,Gold,mobile,False,True,3,955.73,True,20589.28
CUST10406,2021-07-06,North,referral,36-45,UPI,Silver,desktop,True,True,8,256.85,False,25687.41
CUST10407,2021-11-22,West,organic,26-35,UPI,Gold,desktop,True,True,6,872.78,True,24516.38
CUST10408,2022-05-18,West,referral,36-45,COD,Silver,mobile,False,True,5,750.19,True,23535.27
CUST10409,2022-02-10,Central,paid_ads,36-45,UPI,Platinum,mobile,True,False,3,549.53,True,25588.8
CUST10410,2021-07-06,Northeast,email,26-35,card,Silver,mobile,True,True,6,858.7,True,20542.49
CUST10411,2022-12-03,Central,referral,26-35,COD,Bronze,tablet,True,False,2,475.13,True,16852.02
CUST10412,2021-01-22,Central,referral,18-25,wallet,Gold,mobile,True,True,6,596.79,True,21876.59
CUST10413,2023-12-13,South,social,36-45,UPI,Bronze,desktop,True,True,6,2051.77,True,20013.38
CUST10414,2021-02-27,Northeast,email,46-60,UPI,Bronze,mobile,False,True,8,989.1,True,21799.29
CUST10415,2022-01-01,East,social,60+,UPI,Silver,mobile,False,True,3,1252.28,True,25253.75
CUST10416,2023-10-16,East,referral,46-60,card,Gold,tablet,False,True,8,1188.73,True,23861.59
CUST10417,2021-06-19,East,social,36-45,COD,Silver,mobile,True,True,6,761.47,True,22824.13
CUST10418,2021-03-21,East,organic,46-60,UPI,Bronze,desktop,False,True,4,1085.5,True,23253.25
CUST10419,2023-03-26,West,social,26-35,netbanking,Bronze,desktop,False,True,1,1156.32,False,19270.2
CUST10420,2021-03-22,South,referral,46-60,netbanking,Bronze,mobile,True,True,4,444.69,True,21425.69
CUST10421,2023-09-13,South,referral,26-35,UPI,Silver,desktop,False,True,2,1683.44,True,15912.34
CUST10422,2022-05-10,Northeast,social,36-45,card,Bronze,desktop,True,False,2,2590.35,True,17846.26
CUST10423,2023-08-10,Northeast,social,18-25,wallet,Gold,mobile,False,True,4,694.73,True,22794.65
CUST10424,2021-09-26,East,social,26-35,wallet,Platinum,mobile,False,True,8,517.94,True,28510.89
CUST10425,2021-06-04,Northeast,email,26-35,card,Gold,desktop,True,False,8,576.15,True,20622.39
CUST10426,2023-11-21,East,social,26-35,UPI,Silver,mobile,False,False,6,443.21,True,18283.68
CUST10427,2023-04-15,East,organic,36-45,card,Silver,desktop,True,False,3,717.95,True,17935.57
CUST10428,2023-09-25,Central,organic,46-60,card,Silver,mobile,False,False,2,700.09,True,16296.85
CUST10429,2021-12-17,West,referral,46-60,UPI,Silver,desktop,False,True,1,663.01,False,20375.14
CUST10430,2022-03-20,Central,organic,26-35,card,GOLD,mobile,True,True,5,1291.57,True,21944.32
CUST10431,2022-09-25,East,social,36-45,card,Gold,desktop,True,False,1,467.7,False,18556.73
CUST10432,2022-05-07,East,social,26-35,UPI,Bronze,tablet,True,False,1,613.34,False,16427.9
CUST10433,2021-09-23,North,paid_ads,26-35,card,Bronze,mobile,True,True,0,341.61,False,16398.38
CUST10434,2022-02-15,Northeast,email,46-60,UPI,Silver,desktop,True,True,7,957.78,True,22068.32
CUST10435,2022-10-29,South,social,18-25,wallet,Bronze,desktop,True,True,0,775.48,False,13563.02
CUST10436,2021-02-11,East,email,46-60,COD,Silver,desktop,True,True,6,3141.39,True,24095.81
CUST10437,2022-01-03,North,organic,18-25,UPI,Gold,mobile,False,True,4,600.9,True,24386.2
CUST10438,2021-11-17,West,paid_ads,46-60,UPI,Silver,desktop,False,False,4,709.39,True,21095.63
CUST10439,2021-03-19,East,referral,36-45,UPI,Bronze,tablet,False,True,2,1174.15,True,16553.71
CUST10440,2021-05-15,Central,social,26-35,COD,gold ,mobile,False,True,2,1587.84,True,23202.03
CUST10441,2022-06-27,East,email,18-25,card,Bronze,desktop,True,True,0,851.0,False,19108.39
CUST10442,2021-04-23,North,email,18-25,card,Silver,mobile,True,True,4,527.62,True,23173.03
CUST10443,2022-01-13,North,organic,18-25,card,Silver,mobile,True,False,6,783.44,True,24154.76
CUST10444,2022-09-07,South,paid_ads,36-45,card,Bronze,mobile,True,True,4,313.08,True,22525.1
CUST10445,2023-08-15,Central,social,36-45,UPI,Gold,tablet,False,True,1,1901.67,False,18830.78
CUST10446,2021-04-19,Central,organic,18-25,netbanking,Bronze,desktop,False,True,2,1451.96,True,20744.11
CUST10447,2022-04-21,South,email,26-35,UPI, Gold,tablet,False,False,6,336.51,True,25066.9
CUST10448,2021-04-23,East,social,26-35,card,Platinum,mobile,True,False,4,1359.98,True,23403.15
CUST10449,2022-04-15,South,social,36-45,COD,Silver,desktop,True,True,2,678.22,True,22262.4
CUST10450,2022-06-11,Central,email,26-35,UPI,Bronze,desktop,True,True,0,322.96,False,15795.15
CUST10451,2023-05-26,Northeast,organic,36-45,UPI,Bronze,mobile,False,False,5,423.86,True,21234.07
CUST10452,2022-04-30,Central,paid_ads,36-45,UPI,Gold,mobile,True,False,8,650.73,True,24659.87
CUST10453,2023-10-22,North,referral,26-35,UPI,Bronze,mobile,True,True,3,327.9,True,18405.62
CUST10454,2021-05-31,East,social,,card,Gold,mobile,True,False,5,401.27,True,21271.69
CUST10455,2021-02-28,Northeast,social,26-35,netbanking,Silver,mobile,True,True,5,1893.61,True,19157.74
CUST10456,2021-01-05,South,organic,46-60,UPI, Gold,mobile,False,False,6,856.57,True,25100.64
CUST10457,2022-01-26,West,referral,18-25,UPI,Gold,mobile,False,False,11,2143.08,True,30625.26
CUST10458,2021-07-31,Northeast,paid_ads,26-35,card,Gold,desktop,True,True,6,353.96,True,24641.39
CUST10459,2021-04-11,Central,paid_ads,36-45,UPI,Bronze,mobile,False,False,1,4124.61,False,15486.43
CUST10460,2021-09-16,West,email,26-35,wallet,Gold,desktop,True,False,12,964.61,True,26155.72
CUST10461,2023-12-04,East,organic,26-35,UPI,Silver,mobile,True,True,2,431.15,True,19824.31
CUST10462,2023-05-27,Northeast,organic,26-35,UPI,Silver,mobile,False,True,3,565.07,True,17323.04
CUST10463,2021-01-21,East,paid_ads,18-25,wallet,Gold,desktop,True,True,9,1655.07,True,24524.16
CUST10464,2023-09-30,Central,social,36-45,COD,Silver,desktop,False,False,6,555.87,True,16014.85
CUST10465,2021-08-13,East,organic,46-60,card,Silver,mobile,True,True,5,562.65,True,18988.94
CUST10466,2022-03-21,Central,organic,46-60,card,Silver,mobile,True,True,8,693.42,True,20929.59
CUST10467,2021-12-25,Central,paid_ads,26-35,UPI,Gold,mobile,False,True,3,669.65,True,20451.1
CUST10468,2022-03-20,West,referral,26-35,UPI,Platinum,tablet,True,False,10,160.5,True,34066.66
CUST10469,2023-04-13,South,organic,26-35,card,Silver,desktop,True,True,4,827.07,True,18899.45
CUST10470,2023-02-20,North,social,26-35,wallet,Silver,tablet,False,True,2,807.79,True,18041.48
CUST10471,2022-10-13,Central,social,36-45,UPI,Silver,desktop,True,True,4,704.16,True,22914.0
CUST10472,2022-11-18,West,referral,18-25,UPI,Platinum,mobile,False,False,11,930.15,True,22926.23
CUST10473,2023-03-08,South,organic,26-35,card,BRONZE,desktop,False,True,1,1234.12,False,17890.16
CUST10474,2021-07-21,Central,referral,18-25,card,Gold,tablet,True,False,5,280.43,True,26634.52
CUST10475,2022-03-10,Northeast,organic,18-25,card,Gold,desktop,False,True,4,1761.69,True,23770.01
CUST10476,2021-04-28,Central,paid_ads,36-45,netbanking,Silver,mobile,False,True,3,630.77,True,23289.57
CUST10477,2023-02-11,West,social,60+,card,Gold,desktop,True,False,5,1594.54,True,22436.72
CUST10478,2022-04-25,Northeast,organic,36-45,card,Gold,mobile,True,True,11,1703.57,True,21138.02
CUST10479,2022-11-29,Central,organic,26-35,COD,Platinum,desktop,False,True,6,5585.67,True,24643.81
CUST10480,2022-09-11,North,organic,26-35,UPI,Silver,mobile,True,True,1,705.35,False,21729.54
CUST10481,2021-10-27,Northeast,organic,36-45,COD,Gold,mobile,True,True,1,1091.47,False,15178.62
CUST10482,2021-06-01,West,organic,46-60,UPI,Silver,tablet,True,False,3,289.38,True,23468.63
CUST10483,2023-12-02,Northeast,paid_ads,36-45,COD,SILVER,mobile,True,False,4,2598.0,True,17105.52
CUST10484,2021-11-18,Central,social,18-25,UPI,Bronze,mobile,True,False,1,619.07,False,19084.92
CUST10485,2021-04-30,West,organic,36-45,UPI,Silver,tablet,True,True,4,656.99,True,20414.03
CUST10486,2021-12-02,South,paid_ads,18-25,card,Bronze,mobile,True,True,1,1296.67,False,15469.27
CUST10487,2023-09-16,North,email,26-35,UPI,Gold,desktop,False,True,4,418.46,True,21021.37
CUST10488,2021-10-14,South,referral,60+,card,Bronze,mobile,True,True,2,439.76,True,23714.9
CUST10489,2023-12-17,West,social,46-60,UPI,Silver,mobile,False,False,2,573.8,True,15668.48
CUST10490,2022-05-20,Central,paid_ads,26-35,UPI,Platinum,mobile,True,True,12,783.62,True,28091.78
CUST10491,2023-08-02,North,organic,36-45,card,Silver,desktop,True,False,3,675.73,True,18188.52
CUST10492,2022-12-17,South,organic,26-35,card,Bronze,desktop,False,True,4,1353.18,True,19964.25
CUST10493,2021-02-18,West,social,18-25,UPI,Silver,mobile,False,True,5,726.47,True,22254.54
CUST10494,2022-07-12,South,social,,wallet,Platinum,desktop,True,True,7,1099.42,True,28602.46
CUST10495,2022-04-02,North,paid_ads,46-60,wallet,PLATINUM,tablet,False,True,4,721.48,True,22441.89
CUST10496,2021-08-09,North,paid_ads,,wallet,Silver,tablet,False,False,4,576.16,True,24185.94
CUST10497,2022-08-26,West,paid_ads,36-45,UPI,Silver,mobile,False,True,7,837.01,True,26876.85
CUST10498,2021-04-23,West,organic,18-25,UPI,Silver,desktop,True,True,7,417.31,True,22944.09
CUST10499,2023-02-04,Central,organic,26-35,wallet,Silver,desktop,True,True,3,493.93,True,21158.55
CUST10500,2023-06-19,South,email,60+,card,Silver,tablet,True,False,1,723.65,False,15910.07
CUST10501,2021-04-12,North,organic,36-45,UPI,Silver,tablet,True,True,8,695.38,True,25294.91
CUST10502,2022-06-09,Central,paid_ads,36-45,card,Gold,desktop,False,True,4,1275.99,True,16513.54
CUST10503,2022-12-19,Northeast,social,26-35,UPI,Gold,desktop,False,True,6,767.62,True,25553.55
CUST10504,2021-03-10,South,paid_ads,36-45,wallet,Gold,mobile,False,True,4,530.33,True,30140.5
CUST10505,2022-03-03,Central,email,60+,UPI,Bronze,tablet,True,False,4,2712.39,True,24346.54
CUST10506,2021-10-10,Central,organic,18-25,netbanking,Bronze,desktop,False,True,7,550.18,True,17118.94
CUST10507,2021-02-12,Central,social,18-25,card,Platinum,mobile,False,False,1,1632.18,False,22142.61
CUST10508,2023-05-31,East,organic,26-35,card,Bronze,mobile,False,True,1,618.2,False,17060.05
CUST10509,2022-05-02,North,organic,26-35,wallet,SILVER,mobile,True,False,3,361.26,True,20403.69
CUST10510,2023-04-04,North,referral,26-35,COD,Bronze,desktop,False,True,2,501.86,True,15173.09
CUST10511,2022-10-05,Central,social,36-45,card,Bronze,mobile,True,True,8,569.28,True,20391.19
CUST10512,2023-08-18,Central,paid_ads,26-35,card,Silver,mobile,True,True,4,1222.74,True,18223.25
CUST10513,2023-12-28,East,paid_ads,60+,UPI,Bronze,desktop,False,False,2,357.87,True,13815.48
CUST10514,2022-10-22,North,paid_ads,26-35,UPI,Silver,desktop,False,True,4,833.11,True,21026.73
CUST10515,2022-01-21,North,organic,46-60,UPI,Silver,mobile,True,True,6,417.25,True,23496.23
CUST10516,2022-04-09,West,social,60+,COD,Silver,mobile,True,True,4,773.79,True,23180.68
CUST10517,2023-06-23,Central,email,26-35,card,gold ,desktop,True,False,2,363.21,True,16778.98
CUST10518,2022-04-13,East,referral,18-25,card,Silver,mobile,False,True,1,803.21,False,21874.7
CUST10519,2022-07-24,West,paid_ads,46-60,wallet,Bronze,mobile,True,True,1,702.67,False,14411.55
CUST10520,2021-08-01,West,referral,26-35,UPI,Silver,mobile,True,False,10,622.18,True,28379.08
CUST10521,2023-12-21,Central,referral,26-35,UPI,Silver,tablet,True,True,3,589.66,True,20309.69
CUST10522,2022-12-14,Central,organic,18-25,COD,Silver,mobile,True,False,2,711.22,True,16483.35
CUST10523,2021-12-28,South,paid_ads,26-35,COD,Bronze,mobile,True,False,4,1510.77,True,24144.81
CUST10524,2022-10-03,West,referral,26-35,card,Platinum,desktop,True,True,11,1565.89,True,26281.51
CUST10525,2022-03-16,Central,social,,COD,Bronze,mobile,False,False,8,656.38,True,22533.58
CUST10526,2021-06-19,Northeast,paid_ads,,UPI,Bronze,mobile,True,True,8,948.45,True,20115.54
CUST10527,2023-08-16,West,social,36-45,COD,Bronze,desktop,False,True,9,352.27,True,22063.46
CUST10528,2023-08-28,North,social,26-35,UPI,Silver,mobile,False,False,5,915.7,True,19419.71
CUST10529,2023-07-04,West,email,26-35,COD,Silver,desktop,True,True,6,510.81,True,20036.93
CUST10530,2022-02-08,West,email,18-25,COD,Gold,mobile,False,True,1,1890.9,False,21889.7
CUST10531,2021-10-08,South,organic,18-25,UPI,Silver,mobile,False,True,6,528.25,True,24031.01
CUST10532,2021-02-24,Northeast,paid_ads,26-35,wallet,Bronze,mobile,True,True,4,749.88,True,23693.74
CUST10533,2023-03-13,South,social,18-25,UPI,Gold,mobile,False,True,3,1116.92,True,19095.84
CUST10534,2021-12-26,Central,social,,UPI,Bronze,mobile,False,True,1,743.02,False,18665.51
CUST10535,2023-09-04,East,organic,18-25,card,Gold,desktop,True,False,2,1603.9,True,17970.74
CUST10536,2023-08-11,North,referral,18-25,card,Bronze,desktop,True,False,2,243.24,True,15521.46
CUST10537,2021-05-21,West,email,46-60,UPI,Silver,mobile,False,True,5,1563.34,True,25118.11
CUST10538,2023-10-02,West,organic,26-35,UPI,Platinum,mobile,True,True,10,1018.8,True,20419.24
CUST10539,2021-06-03,Central,paid_ads,,UPI,Gold,mobile,True,True,9,690.43,True,27506.32
CUST10540,2022-06-21,West,paid_ads,46-60,UPI,Silver,desktop,False,True,2,1050.31,True,21553.39
CUST10541,2022-06-03,North,paid_ads,46-60,card,Gold,tablet,False,True,4,1326.14,True,23157.2
CUST10542,2023-11-14,Northeast,referral,,COD,Bronze,mobile,True,True,6,429.47,True,19033.52
CUST10543,2022-12-21,West,organic,26-35,wallet,Bronze,mobile,True,True,5,588.6,True,18581.13
CUST10544,2023-08-17,South,social,26-35,COD, Silver,desktop,True,False,2,990.53,True,17430.14
CUST10545,2022-10-15,Central,organic,26-35,COD,Platinum,mobile,False,True,5,2186.99,True,24771.61
CUST10546,2023-06-23,North,social,18-25,COD,Silver,mobile,False,True,5,649.39,True,19054.39
CUST10547,2023-07-23,North,organic,26-35,wallet,Bronze,mobile,True,False,4,412.45,True,20302.61
CUST10548,2023-07-31,East,social,36-45,UPI,Silver,mobile,False,True,4,1716.02,True,15869.25
CUST10549,2022-03-27,West,paid_ads,36-45,wallet,Gold,mobile,True,True,5,677.75,True,23537.29
CUST10550,2022-02-23,East,referral,26-35,card,Silver,mobile,True,False,6,1632.31,True,17782.28
CUST10551,2023-12-15,Northeast,organic,26-35,netbanking,Bronze,mobile,True,True,1,415.32,False,10540.37
CUST10552,2023-04-09,South,referral,,wallet,PLATINUM,mobile,False,False,12,318.09,True,29052.06
CUST10553,2023-10-02,Northeast,paid_ads,36-45,UPI,Platinum,tablet,True,True,2,920.29,True,17296.89
CUST10554,2022-09-25,North,organic,36-45,UPI,Silver,tablet,False,True,3,993.62,True,19944.61
CUST10555,2023-10-15,North,social,46-60,wallet,Gold,mobile,True,True,13,2675.28,True,23379.32
CUST10556,2023-02-28,South,organic,36-45,wallet,Bronze,mobile,False,False,1,1278.02,False,14110.02
CUST10557,2023-03-25,North,email,26-35,card,Bronze,mobile,False,True,3,808.95,True,17503.38
CUST10558,2021-07-14,East,referral,26-35,UPI,Silver,mobile,False,True,3,884.75,True,21176.32
CUST10559,2022-09-13,Central,organic,18-25,netbanking,Gold,mobile,False,True,9,580.83,True,24073.61
CUST10560,2023-03-12,Central,email,26-35,wallet,Gold,mobile,True,True,11,1216.39,True,22275.98
CUST10561,2023-04-14,Central,organic,46-60,card,Platinum,mobile,False,True,5,1459.36,True,23270.26
CUST10562,2023-11-15,North,social,36-45,UPI,Gold,mobile,False,True,3,560.17,True,16377.96
CUST10563,2021-12-25,Central,paid_ads,36-45,UPI,Gold,desktop,False,True,5,941.33,True,26032.68
CUST10564,2021-11-28,East,referral,26-35,netbanking,Gold,desktop,False,True,6,251.43,True,21630.18
CUST10565,2023-11-28,Central,social,36-45,netbanking,bronze ,mobile,True,False,1,947.75,False,15675.71
CUST10566,2023-12-16,Central,organic,18-25,card,Gold,desktop,False,True,6,474.29,True,22172.22
CUST10567,2021-07-16,North,social,,card,Bronze,mobile,True,True,2,845.52,True,18331.54
CUST10568,2022-02-19,East,organic,36-45,card,Silver,mobile,True,False,3,759.65,True,22370.9
CUST10569,2023-11-05,Northeast,social,18-25,card,Silver,mobile,True,True,5,1055.24,True,19854.65
CUST10570,2021-08-07,South,organic,26-35,UPI,Gold,mobile,True,True,7,143.67,True,27423.19
CUST10571,2023-05-08,West,organic,18-25,UPI,Platinum,mobile,False,False,9,165.14,True,26791.62
CUST10572,2021-05-03,Northeast,organic,18-25,COD,Bronze,mobile,False,True,1,494.08,False,14164.46
CUST10573,2021-07-15,South,referral,26-35,card,Platinum,mobile,True,False,6,420.28,True,26956.39
CUST10574,2023-05-10,East,email,36-45,card,Gold,mobile,True,True,2,542.52,True,18455.0
CUST10575,2022-10-28,East,email,26-35,UPI,Silver,mobile,False,True,5,740.84,True,19409.32
CUST10576,2022-08-31,Central,social,18-25,UPI,Gold,mobile,False,True,10,964.98,False,32263.59
CUST10577,2023-07-27,East,social,,UPI,Bronze,mobile,True,True,4,653.44,True,15555.28
CUST10578,2021-12-03,East,social,26-35,card,Bronze,mobile,True,True,0,876.9,False,14130.04
CUST10579,2022-07-06,South,referral,36-45,wallet,bronze ,tablet,False,False,2,1030.96,True,18597.72
CUST10580,2022-10-29,Northeast,organic,46-60,card,Silver,mobile,True,True,5,562.4,True,22931.97
CUST10581,2023-03-22,Central,referral,36-45,wallet,Silver,mobile,False,False,5,870.77,True,24653.38
CUST10582,2021-12-30,West,organic,36-45,netbanking,Bronze,desktop,True,True,5,765.52,True,20704.88
CUST10583,2022-11-25,Northeast,social,36-45,card,Gold,mobile,True,True,4,1441.73,True,20280.15
CUST10584,2022-05-06,West,paid_ads,26-35,wallet,silver ,desktop,True,False,2,577.09,True,17387.07
CUST10585,2022-08-17,Northeast,organic,36-45,COD,SILVER,mobile,True,True,5,224.45,True,18678.02
CUST10586,2023-08-03,North,social,26-35,wallet,Bronze,mobile,False,True,5,374.85,True,15650.98
