customer_id,signup_date,region,acquisition_channel,age_group,preferred_payment_type,customer_segment,device_type,email_opt_in,churned_flag,total_orders,first_purchase_value,is_returning_flag,true_clv,is_returning_flag_cleaned,total_orders_flag_leakage_risk
CUST10679,2021-09-17,Central,organic,18-25,card,Bronze,mobile,True,True,1,451.94,False,12828.01,False,True
CUST10680,2021-10-31,Central,organic,Unknown,UPI,Bronze,mobile,True,True,1,221.64,False,16786.29,False,True
CUST10681,2023-08-17,East,organic,46-60,UPI,Bronze,mobile,True,True,5,1456.52,True,17948.35,True,True
CUST10682,2022-01-07,South,organic,Unknown,wallet,Gold,desktop,False,True,1,532.06,False,18325.48,False,True
CUST10683,2023-02-03,East,organic,18-25,UPI,Gold,mobile,True,True,9,1059.24,True,22246.68,True,True
CUST10684,2021-02-16,Central,referral,26-35,card,Silver,mobile,True,True,2,717.7,True,14936.15,True,True
CUST10685,2022-11-04,West,paid_ads,46-60,UPI,Silver,mobile,True,False,1,770.97,False,15721.3,False,True
CUST10686,2023-08-10,North,organic,18-25,card,Silver,mobile,True,True,8,455.54,True,24313.2,True,True
CUST10687,2023-02-16,South,organic,26-35,card,Bronze,mobile,False,False,3,969.81,True,19366.81,True,True
CUST10688,2022-09-30,West,email,60+,wallet,Silver,mobile,False,False,6,1389.87,True,24172.34,True,True
CUST10689,2023-07-19,East,organic,46-60,UPI,Bronze,desktop,True,True,3,558.66,True,16008.83,True,True
CUST10690,2021-11-23,Central,organic,26-35,UPI,Bronze,desktop,True,True,3,389.16,True,19516.38,True,True
CUST10691,2022-02-17,Northeast,referral,18-25,card,Silver,mobile,False,True,5,616.8,True,22316.02,True,True
CUST10692,2021-03-18,North,organic,18-25,netbanking,Silver,mobile,False,True,9,599.65,True,24012.31,True,True
CUST10693,2023-02-04,South,organic,46-60,COD,Silver,mobile,True,True,2,261.59,True,17690.98,True,True
CUST10694,2023-03-04,East,organic,36-45,COD,Gold,mobile,True,True,5,1107.76,True,21515.02,True,True
CUST10695,2023-04-03,South,email,26-35,card,Silver,tablet,True,False,8,1053.74,True,21517.38,True,True
CUST10696,2023-03-31,East,referral,18-25,card,Bronze,mobile,True,False,4,212.86,True,20794.16,True,True
CUST10697,2021-05-20,North,referral,18-25,UPI,Silver,mobile,False,True,1,1395.11,False,19919.94,False,True
CUST10698,2022-12-31,North,email,36-45,card,Bronze,mobile,False,True,7,276.45,True,21619.75,True,True
CUST10699,2023-04-16,Central,referral,36-45,UPI,Bronze,mobile,False,False,1,1919.46,True,17308.81,False,True
CUST10700,2021-08-12,North,organic,26-35,wallet,Platinum,mobile,True,True,8,624.82,True,30561.95,True,True
CUST10701,2022-06-06,Central,paid_ads,36-45,netbanking,Gold,desktop,True,True,2,404.77,True,21878.33,True,True
CUST10702,2023-09-27,South,paid_ads,36-45,UPI,Silver,mobile,False,False,3,232.87,True,20551.76,True,True
CUST10703,2022-03-31,South,paid_ads,36-45,card,Bronze,mobile,False,True,1,1124.98,False,13668.58,False,True
CUST10704,2023-04-05,North,social,26-35,card,Silver,tablet,False,True,0,3130.41,False,15799.64,False,True
CUST10705,2022-08-04,North,organic,60+,card,Silver,mobile,True,True,3,897.76,True,19525.29,True,True
CUST10706,2022-12-22,South,organic,18-25,card,Bronze,mobile,True,True,2,1339.55,True,20432.82,True,True
CUST10707,2022-11-18,Central,paid_ads,26-35,card,Bronze,desktop,True,True,3,666.54,True,17758.5,True,True
CUST10708,2022-12-14,Central,organic,26-35,card,Silver,desktop,False,True,4,626.91,True,22577.4,True,True
CUST10709,2023-05-04,North,email,36-45,card,Gold,mobile,False,False,6,741.98,True,23205.18,True,True
CUST10710,2023-09-18,North,paid_ads,36-45,card,Bronze,mobile,False,True,3,3004.63,True,19103.4,True,True
CUST10711,2021-11-20,North,organic,18-25,netbanking,Gold,mobile,True,False,3,229.39,True,24475.92,True,True
CUST10712,2023-10-14,Central,referral,26-35,UPI,Silver,mobile,True,False,0,384.01,False,17050.0,False,True
CUST10713,2022-11-19,South,social,26-35,COD,Bronze,mobile,False,False,1,711.56,False,16764.77,False,True
CUST10714,2022-10-15,South,paid_ads,26-35,wallet,Gold,mobile,False,True,9,235.01,False,24456.53,True,True
CUST10715,2021-12-25,Central,paid_ads,18-25,UPI,Bronze,mobile,True,True,3,1083.46,True,18713.55,True,True
CUST10716,2022-04-02,Central,social,18-25,UPI,Gold,mobile,False,True,7,733.8,True,23635.14,True,True
CUST10717,2022-12-15,West,organic,60+,wallet,Silver,tablet,True,True,2,1884.21,True,24717.09,True,True
CUST10718,2022-02-03,North,referral,18-25,UPI,Bronze,desktop,False,True,7,280.66,True,21600.38,True,True
CUST10719,2021-11-11,East,referral,26-35,UPI,Silver,tablet,False,True,1,621.92,False,15961.04,False,True
CUST10720,2023-06-16,South,social,26-35,card,Silver,mobile,False,True,1,962.08,False,16417.37,False,True
CUST10721,2022-03-31,West,email,36-45,COD,Gold,desktop,True,True,2,271.6,True,21113.76,True,True
CUST10722,2022-12-07,Central,email,36-45,UPI,Silver,mobile,False,True,12,203.08,True,19270.6,True,True
CUST10723,2021-02-04,North,organic,36-45,card,Gold,mobile,True,False,6,772.41,True,25252.66,True,True
CUST10724,2021-03-26,Central,social,Unknown,wallet,Bronze,mobile,True,True,1,1255.18,False,16960.8,False,True
CUST10725,2023-07-18,East,referral,26-35,card,Silver,mobile,True,False,0,528.87,False,18051.61,False,True
CUST10726,2021-06-05,Central,paid_ads,60+,netbanking,Silver,mobile,False,True,3,1163.27,True,24888.27,True,True
CUST10727,2023-05-22,North,email,Unknown,wallet,Gold,mobile,True,True,3,412.43,True,27414.37,True,True
CUST10728,2023-09-13,South,social,36-45,wallet,Gold,mobile,True,False,5,370.51,True,23576.31,True,True
CUST10729,2022-06-12,North,social,Unknown,card,Silver,mobile,True,True,7,2850.06,True,24073.9,True,True
CUST10730,2023-08-27,West,organic,26-35,UPI,Bronze,desktop,True,True,4,3794.03,True,18112.14,True,True
CUST10731,2022-04-13,North,organic,36-45,card,Silver,desktop,True,False,7,680.0,True,25217.66,True,True
CUST10732,2023-11-09,South,email,36-45,UPI,Gold,mobile,False,True,7,597.47,True,24087.95,True,True
CUST10733,2021-09-17,Central,email,46-60,wallet,Bronze,desktop,True,True,7,618.31,True,23864.31,True,True
CUST10734,2022-04-14,Central,paid_ads,60+,card,Platinum,mobile,True,False,3,1835.89,True,22396.67,True,True
CUST10735,2022-03-02,West,paid_ads,26-35,wallet,Silver,mobile,True,True,2,1603.79,True,18064.82,True,True
CUST10736,2023-05-09,West,referral,Unknown,UPI,Silver,desktop,False,True,10,3155.78,True,22607.05,True,True
CUST10737,2021-02-17,West,organic,26-35,netbanking,Silver,tablet,True,True,5,3268.23,True,23039.69,True,True
CUST10738,2023-06-26,West,referral,46-60,UPI,Gold,tablet,False,True,7,615.06,True,27917.73,True,True
CUST10739,2021-01-26,South,email,36-45,UPI,Silver,desktop,True,False,1,324.99,False,15185.75,False,True
CUST10740,2021-12-12,North,paid_ads,46-60,COD,Bronze,mobile,False,False,7,1772.54,True,20715.86,True,True
CUST10741,2022-10-15,East,social,36-45,UPI,Silver,desktop,True,True,2,794.3,True,15978.47,True,True
CUST10742,2021-06-09,North,referral,36-45,card,Bronze,mobile,True,False,5,1380.59,True,19620.77,True,True
CUST10743,2022-06-21,East,paid_ads,18-25,UPI,Silver,desktop,True,False,4,658.1,True,24060.12,True,True
CUST10744,2023-12-28,East,paid_ads,36-45,UPI,Bronze,mobile,True,False,2,1294.2,True,14220.58,True,True
CUST10745,2023-06-21,North,referral,26-35,card,Gold,desktop,True,False,1,296.39,False,17805.84,False,True
CUST10746,2021-02-03,Central,social,26-35,COD,Gold,desktop,True,True,8,2284.43,False,24325.5,True,True
CUST10747,2022-10-10,West,referral,26-35,COD,Gold,mobile,True,True,10,2027.39,True,28917.28,True,True
CUST10748,2022-10-17,West,email,26-35,UPI,Bronze,mobile,True,True,4,544.97,True,19091.37,True,True
CUST10749,2021-03-16,Northeast,organic,46-60,card,Bronze,desktop,False,True,3,413.02,True,18859.63,True,True
CUST10750,2022-12-13,South,email,26-35,card,Platinum,mobile,False,False,9,1180.03,True,31306.13,True,True
CUST10751,2022-07-25,South,referral,26-35,UPI,Silver,mobile,True,True,3,510.16,True,18962.97,True,True
CUST10752,2023-01-17,South,paid_ads,36-45,card,Bronze,mobile,False,False,2,917.22,True,19627.96,True,True
CUST10753,2021-11-22,West,organic,18-25,UPI,Silver,mobile,True,True,3,869.66,True,25662.46,True,True
CUST10754,2021-10-07,South,paid_ads,26-35,UPI,Gold,desktop,True,True,2,1477.94,True,24634.11,True,True
CUST10755,2023-03-17,Central,paid_ads,26-35,wallet,Silver,desktop,False,True,3,898.11,True,18208.71,True,True
CUST10756,2023-03-02,South,email,Unknown,card,Silver,mobile,True,True,2,1227.7,True,16565.53,True,True
CUST10757,2021-06-27,East,social,Unknown,wallet,Silver,mobile,True,False,1,1317.47,False,17295.74,False,True
CUST10758,2021-08-25,East,organic,36-45,card,Bronze,desktop,True,False,6,1247.91,True,24185.18,True,True
CUST10759,2022-10-05,South,paid_ads,36-45,UPI,Gold,mobile,False,False,8,731.42,True,22420.06,True,True
CUST10760,2023-06-27,Central,paid_ads,36-45,wallet,Gold,tablet,True,False,1,1007.88,False,17825.07,False,True
CUST10761,2021-08-09,West,social,26-35,UPI,Gold,mobile,True,False,5,810.49,True,22376.67,True,True
CUST10762,2021-08-28,Central,social,36-45,COD,Bronze,tablet,True,True,1,696.19,False,19071.24,False,True
CUST10763,2023-06-04,West,organic,36-45,COD,Bronze,mobile,True,False,6,771.82,True,16159.92,True,True
CUST10764,2023-02-02,East,organic,26-35,COD,Silver,mobile,False,True,2,373.38,True,18659.37,True,True
CUST10765,2023-09-16,East,organic,26-35,UPI,Silver,mobile,False,True,2,721.27,True,14935.94,True,True
CUST10766,2023-05-08,West,paid_ads,26-35,netbanking,Bronze,mobile,False,False,5,1543.35,True,18896.9,True,True
CUST10767,2023-11-10,South,organic,18-25,UPI,Gold,desktop,True,False,8,518.87,True,24161.53,True,True
CUST10768,2021-07-26,East,organic,18-25,UPI,Bronze,desktop,True,True,1,1626.82,False,17820.18,False,True
CUST10769,2021-10-25,North,social,36-45,UPI,Bronze,mobile,True,True,3,509.15,True,20830.17,True,True
CUST10770,2021-09-18,West,paid_ads,26-35,COD,Gold,mobile,True,True,3,988.92,True,24617.33,True,True
CUST10771,2021-03-02,North,email,36-45,COD,Bronze,mobile,False,False,3,469.58,True,19958.29,True,True
CUST10772,2023-05-04,Northeast,social,26-35,card,Gold,tablet,True,True,9,1113.44,True,28094.17,True,True
CUST10773,2022-12-26,North,organic,Unknown,card,Silver,desktop,False,True,2,3817.55,True,18854.15,True,True
CUST10774,2021-04-05,East,organic,36-45,UPI,Silver,mobile,False,True,6,665.72,True,22795.01,True,True
CUST10775,2021-08-05,South,referral,18-25,netbanking,Bronze,mobile,False,True,4,351.98,True,20234.84,True,True
CUST10776,2021-07-28,South,social,60+,netbanking,Silver,desktop,True,True,7,655.8,True,21065.45,True,True
CUST10777,2022-03-18,South,paid_ads,26-35,card,Gold,mobile,False,True,3,446.89,True,24980.19,True,True
CUST10778,2022-05-14,West,email,36-45,card,Gold,desktop,True,False,5,683.62,True,22314.51,True,True
CUST10779,2021-11-13,North,social,26-35,wallet,Bronze,mobile,False,True,4,1675.75,True,19941.02,True,True
CUST10780,2023-10-16,South,referral,26-35,card,Bronze,desktop,True,True,1,1253.55,False,17995.62,False,True
CUST10781,2021-08-21,North,organic,26-35,card,Bronze,mobile,False,True,2,937.82,True,17989.43,True,True
CUST10782,2022-09-08,South,paid_ads,26-35,wallet,Gold,mobile,True,True,7,752.28,True,22480.11,True,True
CUST10783,2022-04-25,Northeast,paid_ads,26-35,card,Silver,desktop,True,True,2,930.61,True,20705.29,True,True
CUST10784,2022-03-01,East,organic,26-35,COD,Silver,mobile,True,False,5,436.75,True,22493.5,True,True
CUST10785,2023-06-24,Central,social,46-60,netbanking,Gold,tablet,True,False,8,455.99,True,29158.3,True,True
CUST10786,2023-12-08,East,paid_ads,26-35,card,Silver,mobile,False,True,4,510.28,True,14702.16,True,True
CUST10787,2021-01-07,East,organic,18-25,UPI,Silver,mobile,True,True,3,1881.02,True,17906.38,True,True
CUST10788,2022-05-23,Central,social,18-25,wallet,Bronze,desktop,False,True,5,939.8,True,21565.04,True,True
CUST10789,2021-05-11,North,referral,60+,UPI,Gold,tablet,True,True,3,1168.72,True,21436.2,True,True
CUST10790,2022-04-20,Central,organic,Unknown,COD,Silver,desktop,True,True,5,683.09,True,22074.27,True,True
CUST10791,2022-11-07,East,referral,36-45,card,Platinum,desktop,False,False,2,799.26,True,20036.38,True,True
CUST10792,2022-03-27,South,social,18-25,netbanking,Bronze,desktop,False,True,5,220.82,True,17483.18,True,True
CUST10793,2021-12-05,Central,paid_ads,26-35,UPI,Bronze,mobile,False,False,8,446.59,True,24767.79,True,True
CUST10794,2021-12-08,South,paid_ads,26-35,card,Bronze,mobile,True,True,4,388.25,True,23584.73,True,True
CUST10795,2021-11-25,Northeast,social,60+,wallet,Silver,desktop,True,False,1,852.71,False,18478.35,False,True
CUST10796,2021-12-23,Northeast,social,26-35,wallet,Silver,mobile,False,True,1,748.27,False,17285.1,False,True
CUST10797,2022-02-14,South,organic,26-35,card,Bronze,mobile,True,True,4,1344.37,True,21569.13,True,True
CUST10798,2023-01-24,South,organic,36-45,COD,Bronze,mobile,True,True,4,715.82,True,18151.71,True,True
CUST10799,2021-04-16,Central,referral,18-25,card,Bronze,mobile,True,True,4,496.14,True,21712.91,True,True
CUST10800,2021-02-14,South,organic,46-60,card,Silver,mobile,True,True,6,611.01,True,26891.34,True,True
CUST10801,2022-07-20,Central,email,26-35,UPI,Bronze,mobile,True,True,4,2618.96,True,22630.96,True,True
CUST10802,2023-01-17,North,organic,46-60,wallet,Silver,mobile,True,False,1,188.14,False,18927.97,False,True
CUST10803,2021-10-11,South,social,46-60,wallet,Gold,mobile,False,False,8,1186.11,True,28592.15,True,True
CUST10804,2021-08-09,East,email,Unknown,UPI,Silver,mobile,True,True,5,1696.23,True,24558.07,True,True
CUST10805,2022-11-16,Central,paid_ads,60+,UPI,Gold,mobile,True,True,2,370.63,True,20672.76,True,True
CUST10806,2022-02-25,Central,referral,60+,UPI,Silver,mobile,False,True,6,5098.4,True,23114.46,True,True
CUST10807,2023-03-17,West,organic,46-60,UPI,Bronze,mobile,False,True,5,948.41,True,20225.15,True,True
CUST10808,2021-06-10,South,referral,26-35,card,Platinum,mobile,True,True,9,1514.43,True,28821.17,True,True
CUST10809,2021-05-13,East,email,36-45,UPI,Bronze,mobile,True,False,4,1155.26,True,21149.41,True,True
CUST10810,2022-08-29,South,email,18-25,COD,Platinum,mobile,True,False,6,946.84,True,30047.53,True,True
CUST10811,2022-03-06,South,paid_ads,46-60,UPI,Platinum,mobile,False,False,9,1010.13,True,25434.54,True,True
CUST10812,2023-03-10,South,social,26-35,wallet,Bronze,mobile,False,False,2,816.77,True,15184.75,True,True
CUST10813,2022-07-09,West,social,Unknown,UPI,Bronze,mobile,True,True,7,1063.02,True,20512.88,True,True
CUST10814,2022-01-24,South,paid_ads,46-60,card,Bronze,mobile,False,True,3,581.58,True,20083.58,True,True
CUST10815,2021-06-24,North,social,60+,card,Silver,mobile,True,False,6,919.08,True,21026.27,True,True
CUST10816,2021-06-28,West,organic,46-60,card,Silver,mobile,False,False,7,1478.84,True,25761.28,True,True
CUST10817,2023-04-08,North,email,46-60,UPI,Gold,desktop,True,True,5,621.58,True,22174.93,True,True
CUST10818,2021-09-06,Northeast,social,36-45,card,Platinum,mobile,False,False,1,922.08,False,24563.57,False,True
CUST10819,2022-07-05,South,referral,36-45,card,Silver,mobile,False,False,5,1026.75,True,23907.22,True,True
CUST10820,2023-06-15,North,paid_ads,Unknown,COD,Bronze,tablet,True,True,3,332.57,True,16545.03,True,True
CUST10821,2023-09-11,Central,email,60+,UPI,Platinum,desktop,True,False,9,700.6,True,24753.12,True,True
CUST10822,2021-10-21,West,organic,26-35,UPI,Silver,desktop,False,False,7,612.87,True,27919.51,True,True
CUST10823,2021-05-01,Central,paid_ads,46-60,card,Silver,mobile,True,True,2,660.82,True,19388.04,True,True
CUST10824,2023-04-29,East,paid_ads,26-35,UPI,Silver,mobile,True,True,1,869.41,False,14791.31,False,True
CUST10825,2023-01-23,South,paid_ads,Unknown,card,Gold,mobile,True,True,2,2228.33,True,20803.59,True,True
CUST10826,2021-12-29,West,organic,26-35,card,Silver,desktop,True,True,5,722.38,True,20156.97,True,True
CUST10827,2022-10-12,East,organic,60+,COD,Bronze,desktop,True,False,3,234.91,True,23056.04,True,True
CUST10828,2021-07-26,West,email,18-25,UPI,Silver,mobile,True,False,4,760.84,True,20284.94,True,True
CUST10829,2023-02-07,South,social,26-35,COD,Silver,mobile,True,True,2,2766.42,True,16129.46,True,True
CUST10830,2023-03-08,South,social,18-25,wallet,Silver,mobile,True,True,4,348.81,True,20467.61,True,True
CUST10831,2021-11-24,North,paid_ads,26-35,card,Bronze,mobile,True,True,3,356.62,True,14632.22,True,True
CUST10832,2022-05-29,Central,referral,26-35,wallet,Bronze,mobile,True,False,3,966.2,True,21699.3,True,True
CUST10833,2022-01-01,South,paid_ads,18-25,card,Bronze,tablet,True,True,8,1319.07,True,16594.02,True,True
CUST10834,2021-02-04,Northeast,referral,36-45,card,Silver,desktop,True,True,3,1285.99,True,24908.04,True,True
CUST10835,2021-05-20,South,social,46-60,card,Silver,mobile,True,True,2,1598.3,True,22087.2,True,True
CUST10836,2023-11-18,East,organic,46-60,COD,Bronze,tablet,True,True,3,785.21,True,17637.74,True,True
CUST10837,2022-05-15,South,email,36-45,UPI,Silver,desktop,True,False,1,1151.99,False,22525.63,False,True
CUST10838,2021-06-11,West,email,18-25,wallet,Silver,mobile,False,False,5,318.33,True,18833.5,True,True
CUST10839,2021-02-18,Central,paid_ads,36-45,wallet,Silver,desktop,True,False,5,828.04,True,21346.78,True,True
CUST10840,2022-01-22,East,email,36-45,card,Silver,mobile,True,True,6,657.47,True,22547.32,True,True
CUST10841,2023-12-13,South,email,Unknown,UPI,Platinum,mobile,True,False,3,1155.97,True,22356.22,True,True
CUST10842,2022-02-26,Central,organic,Unknown,card,Bronze,mobile,False,True,1,735.89,False,20876.52,False,True
CUST10843,2023-12-31,South,organic,Unknown,card,Gold,desktop,True,True,6,370.27,True,22878.34,True,True
CUST10844,2022-06-20,West,social,36-45,UPI,Bronze,mobile,True,True,0,219.74,False,18764.82,False,True
CUST10845,2023-04-17,Central,social,46-60,card,Silver,mobile,False,False,9,481.03,True,20019.78,True,True
CUST10846,2023-05-11,South,organic,36-45,wallet,Gold,tablet,False,False,6,2840.57,True,17578.95,True,True
CUST10847,2021-01-31,West,paid_ads,18-25,UPI,Gold,desktop,True,True,4,479.53,True,29111.86,True,True
CUST10848,2021-01-07,Central,referral,46-60,wallet,Silver,mobile,True,True,6,1992.86,True,20544.22,True,True
CUST10849,2023-10-08,North,paid_ads,36-45,COD,Gold,mobile,False,True,5,937.24,True,24269.2,True,True
CUST10850,2023-10-19,South,organic,36-45,UPI,Silver,desktop,False,True,4,534.36,True,23565.96,True,True
CUST10851,2021-05-26,East,organic,26-35,UPI,Silver,mobile,True,True,1,645.61,False,18968.96,False,True
CUST10852,2022-12-09,Central,social,18-25,UPI,Silver,mobile,False,True,1,1029.78,False,17756.39,False,True
CUST10853,2023-10-09,West,organic,36-45,card,Silver,desktop,True,False,5,602.05,True,16067.28,True,True
CUST10854,2023-11-07,East,referral,18-25,COD,Bronze,mobile,True,False,5,742.09,True,18028.72,True,True
CUST10855,2021-11-21,South,referral,26-35,UPI,Gold,mobile,True,False,8,506.05,True,32697.3,True,True
CUST10856,2023-06-15,North,email,26-35,UPI,Bronze,mobile,False,True,3,502.84,True,20548.19,True,True
CUST10857,2022-12-09,North,email,18-25,card,Bronze,mobile,False,True,6,830.53,True,16920.83,True,True
CUST10858,2023-10-13,South,email,36-45,COD,Silver,mobile,False,True,2,387.12,True,20870.36,True,True
CUST10859,2021-06-10,North,referral,18-25,UPI,Bronze,tablet,True,True,6,952.91,True,24418.35,True,True
CUST10860,2022-10-21,North,organic,26-35,card,Bronze,mobile,False,True,7,956.47,True,17235.14,True,True
CUST10861,2021-01-27,West,paid_ads,60+,UPI,Silver,desktop,True,True,1,1816.61,False,16968.46,False,True
CUST10862,2022-01-27,West,paid_ads,36-45,UPI,Silver,mobile,False,True,5,510.97,True,28705.87,True,True
CUST10863,2021-01-13,North,organic,60+,UPI,Gold,mobile,False,False,4,1075.32,True,23440.96,True,True
CUST10864,2022-04-30,West,organic,26-35,card,Silver,desktop,True,True,1,408.75,False,11052.73,False,True
CUST10865,2023-06-08,North,paid_ads,46-60,UPI,Gold,desktop,True,False,9,1012.57,True,19728.92,True,True
CUST10866,2022-12-22,South,paid_ads,18-25,card,Silver,mobile,True,False,2,866.8,True,13602.62,True,True
CUST10867,2021-12-13,Northeast,referral,26-35,card,Silver,desktop,False,True,5,754.41,True,21150.88,True,True
CUST10868,2022-04-13,East,email,Unknown,wallet,Bronze,desktop,False,True,4,1564.51,True,20427.2,True,True
CUST10869,2022-02-07,North,paid_ads,Unknown,UPI,Gold,mobile,False,True,4,586.04,True,22517.22,True,True
CUST10870,2023-03-13,South,organic,60+,UPI,Silver,mobile,False,False,7,1146.98,True,23845.97,True,True
CUST10871,2021-10-19,West,referral,26-35,netbanking,Bronze,mobile,True,False,4,795.3,True,21702.67,True,True
CUST10872,2021-04-11,South,paid_ads,36-45,card,Bronze,desktop,False,True,3,585.99,True,19763.14,True,True
CUST10873,2022-07-09,Northeast,email,26-35,wallet,Gold,mobile,True,True,2,771.2,True,23922.04,True,True
CUST10874,2023-06-28,East,paid_ads,Unknown,UPI,Gold,mobile,False,False,4,755.51,True,20309.34,True,True
CUST10875,2022-06-07,North,paid_ads,46-60,UPI,Gold,mobile,True,True,7,626.49,True,23853.85,True,True
CUST10876,2021-08-12,West,social,Unknown,card,Bronze,mobile,False,True,0,929.75,False,17047.01,False,True
CUST10877,2021-02-20,West,paid_ads,18-25,UPI,Bronze,mobile,False,True,1,417.08,False,19223.0,False,True
CUST10878,2023-10-31,East,referral,26-35,UPI,Silver,mobile,True,True,3,401.01,True,14943.79,True,True
CUST10879,2023-04-13,Northeast,organic,18-25,card,Silver,desktop,False,False,4,1621.53,True,18436.34,True,True
CUST10880,2021-06-20,Central,paid_ads,36-45,card,Silver,mobile,True,True,8,446.28,True,24976.68,True,True
CUST10881,2021-03-22,North,organic,26-35,UPI,Silver,desktop,True,False,4,791.55,True,25304.21,True,True
CUST10882,2021-05-22,North,social,Unknown,UPI,Gold,desktop,True,True,1,733.13,False,19868.82,False,True
CUST10883,2022-02-17,South,organic,46-60,card,Silver,desktop,False,False,2,878.82,True,17128.55,True,True
CUST10884,2023-06-09,West,organic,18-25,card,Bronze,mobile,True,True,1,1237.17,False,18226.26,False,True
CUST10885,2021-06-25,West,referral,18-25,UPI,Bronze,mobile,False,False,8,1009.36,True,23326.42,True,True
CUST10886,2023-06-16,South,referral,46-60,wallet,Silver,desktop,True,True,1,543.46,False,18176.46,False,True
CUST10887,2021-01-03,Northeast,paid_ads,26-35,wallet,Bronze,desktop,True,True,3,937.77,True,15163.1,True,True
CUST10888,2023-03-20,South,email,26-35,UPI,Silver,mobile,True,True,1,335.75,False,18238.83,False,True
CUST10889,2021-11-06,Central,referral,36-45,card,Bronze,mobile,False,False,2,440.3,True,13819.64,True,True
CUST10890,2023-11-18,Central,email,26-35,card,Silver,mobile,True,True,3,525.38,True,11933.72,True,True
CUST10891,2022-06-06,North,paid_ads,36-45,wallet,Bronze,mobile,True,False,2,1549.43,True,18573.15,True,True
CUST10892,2021-10-24,South,referral,46-60,card,Bronze,mobile,False,False,3,2881.98,True,23469.1,True,True
CUST10893,2021-09-24,South,paid_ads,36-45,wallet,Bronze,desktop,True,True,2,480.25,True,21923.86,True,True
CUST10894,2023-06-25,Central,paid_ads,26-35,wallet,Silver,desktop,False,True,0,2122.24,False,16200.59,False,True
CUST10895,2022-03-18,South,organic,18-25,UPI,Silver,mobile,True,False,3,2019.14,True,21367.0,True,True
CUST10896,2022-01-21,Central,organic,60+,UPI,Silver,desktop,False,True,8,389.78,True,24621.48,True,True
CUST10897,2023-03-17,East,social,36-45,card,Platinum,mobile,False,True,4,405.39,True,23358.45,True,True
CUST10898,2022-08-12,East,social,36-45,wallet,Silver,mobile,False,False,5,396.36,True,22664.03,True,True
CUST10899,2022-12-28,Central,organic,18-25,card,Bronze,mobile,True,False,3,1310.17,True,20189.59,True,True
CUST10900,2022-05-03,East,organic,46-60,card,Gold,tablet,True,False,6,1623.29,True,24032.61,True,True
CUST10901,2021-03-12,Central,organic,26-35,card,Silver,mobile,False,True,3,1699.94,True,18263.67,True,True
CUST10902,2021-01-07,East,referral,60+,wallet,Silver,mobile,True,True,11,977.95,True,18544.9,True,True
CUST10903,2021-02-12,North,organic,18-25,netbanking,Silver,tablet,True,False,1,1952.32,False,14640.85,False,True
CUST10904,2022-09-22,North,social,26-35,UPI,Bronze,mobile,False,True,7,894.98,True,20403.57,True,True
CUST10905,2022-07-17,South,organic,18-25,UPI,Gold,mobile,False,True,6,1050.07,True,26053.39,True,True
CUST10906,2023-03-30,Central,social,26-35,UPI,Gold,mobile,False,False,7,1023.59,True,21749.55,True,True
CUST10907,2023-09-07,South,email,60+,UPI,Platinum,mobile,False,False,2,1741.31,True,23529.1,True,True
CUST10908,2021-07-11,East,organic,26-35,UPI,Silver,mobile,False,True,0,1497.15,False,23341.73,False,True
CUST10909,2023-11-15,North,social,46-60,netbanking,Bronze,mobile,True,False,0,690.82,False,13667.33,False,True
CUST10910,2023-10-18,West,email,36-45,netbanking,Bronze,desktop,True,True,0,819.27,False,15233.61,False,True
CUST10911,2022-11-06,Central,referral,26-35,UPI,Silver,mobile,True,True,5,435.36,True,24584.88,True,True
CUST10912,2022-08-04,West,paid_ads,36-45,card,Bronze,mobile,False,True,4,769.68,True,20502.84,True,True
CUST10913,2021-07-13,Northeast,referral,46-60,UPI,Bronze,mobile,True,False,2,399.71,True,17371.28,True,True
CUST10914,2021-07-15,North,paid_ads,36-45,card,Bronze,mobile,True,True,7,1371.04,False,23955.48,True,True
CUST10915,2021-01-21,North,email,26-35,UPI,Platinum,mobile,False,True,7,1832.21,True,25511.55,True,True
CUST10916,2022-12-09,East,referral,46-60,UPI,Gold,mobile,False,True,4,1267.69,True,24919.78,True,True
CUST10917,2022-04-20,South,social,26-35,UPI,Gold,mobile,True,True,5,789.46,True,23486.3,True,True
CUST10918,2021-07-30,West,referral,60+,netbanking,Gold,desktop,True,False,8,362.94,True,25397.51,True,True
CUST10919,2021-05-27,Central,paid_ads,36-45,COD,Gold,mobile,False,True,2,117.4,True,22171.9,True,True
CUST10920,2021-03-11,North,paid_ads,26-35,card,Bronze,mobile,False,False,3,1589.12,True,18949.81,True,True
CUST10921,2022-12-03,Central,social,26-35,UPI,Silver,desktop,True,True,3,709.14,True,17079.62,True,True
CUST10922,2023-01-21,North,paid_ads,46-60,COD,Silver,desktop,True,True,6,238.49,True,22011.31,True,True
CUST10923,2022-11-23,West,paid_ads,60+,netbanking,Bronze,mobile,True,False,6,1237.28,True,20962.44,True,True
CUST10924,2021-05-02,East,email,26-35,wallet,Silver,mobile,True,True,1,692.47,False,22482.84,False,True
CUST10925,2021-02-15,West,paid_ads,Unknown,card,Bronze,desktop,True,True,5,1093.28,True,21314.87,True,True
CUST10926,2021-04-27,North,social,18-25,wallet,Silver,mobile,True,True,2,959.09,True,20007.76,True,True
